ID,Year_Birth,Dt_Customer,Education,Marital_Status,Kidhome,Teenhome,Income,Income_Status,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp6,SuccessCampaign,Complain,MntFishProducts,MntMeatProducts,MntFruits,MntSweetProducts,MntWines,MntGoldProds,TotAmountSpent,NumWebVisitsMonth,NumDealsPurchases,NumCatalogPurchases,NumStorePurchases,NumWebPurchases,TotNumPurchase,Recency
2281,1970.0,2013-09-15,Graduation,Single,1,0,33697.0,Tier 3,0,0,1,0,0,0,1,0,0,7,3,3,4,11,28,7,1,0,2,1,3,34
4073,1954.0,2014-01-29,2n Cycle,Married,0,0,63564.0,Tier 1,0,0,1,0,0,1,2,0,15,252,80,34,769,65,1215,6,1,10,7,10,18,0
6974,1972.0,2013-12-31,PhD,Together,0,0,83443.0,Tier 1,0,0,0,0,0,0,0,0,55,742,42,56,518,84,1497,2,1,10,5,6,16,89
7938,1958.0,2013-10-03,PhD,Together,0,1,51518.0,Tier 2,0,0,0,0,0,0,0,0,17,66,8,4,350,4,449,3,2,2,10,3,14,92
7094,1975.0,2013-12-25,Graduation,Divorced,0,1,58330.0,Tier 2,0,0,0,0,0,0,0,0,104,213,53,98,445,151,1064,4,1,4,13,6,18,87
3667,1969.0,2013-02-28,Graduation,Married,0,0,80952.0,Tier 1,1,0,0,1,1,1,4,0,41,689,178,27,778,44,1757,8,1,5,11,8,17,20
7723,1979.0,2014-05-02,Graduation,Together,0,0,75507.0,Tier 1,0,0,0,0,0,0,0,0,104,374,93,80,709,80,1440,3,1,6,6,8,13,56
3870,1978.0,2013-02-09,2n Cycle,Together,0,0,63855.0,Tier 1,0,0,0,0,0,0,0,0,93,314,35,116,359,89,1006,4,1,3,13,7,17,28
4012,1972.0,2012-08-11,PhD,Together,0,1,62220.0,Tier 1,0,0,0,0,0,1,1,0,16,375,12,12,799,12,1226,6,5,6,5,7,16,55
5909,1964.0,2013-09-19,Graduation,Married,0,1,58512.0,Tier 2,0,0,0,0,0,0,0,0,13,101,10,0,895,152,1171,8,5,4,8,3,17,25
10470,1979.0,2013-03-15,Master,Married,1,0,40662.0,Tier 2,0,0,0,0,0,0,0,0,0,23,2,4,40,23,92,4,2,1,3,2,6,0
6488,1959.0,2014-04-06,PhD,Married,0,1,38829.0,Tier 3,0,0,0,0,0,0,0,0,0,7,0,0,76,16,99,5,1,2,2,3,5,86
10270,1981.0,2013-10-03,2n Cycle,Married,1,0,35523.0,Tier 3,0,0,0,0,0,0,0,0,12,22,5,5,11,11,66,7,2,0,3,3,5,8
6887,1967.0,2014-04-24,Graduation,Single,1,1,79146.0,Tier 1,0,0,0,0,0,0,0,0,21,223,16,43,245,16,564,6,2,1,8,8,11,33
6406,1988.0,2013-10-28,Master,Married,0,0,78285.0,Tier 1,0,0,0,0,0,0,0,0,175,391,107,67,647,40,1427,3,1,4,10,6,15,13
7573,1978.0,2013-05-10,PhD,Single,1,0,31626.0,Tier 3,0,0,1,0,0,1,2,0,2,9,1,1,39,34,86,7,1,1,2,2,4,12
4508,1952.0,2014-05-22,Graduation,Single,0,0,75127.0,Tier 1,0,0,0,0,0,0,0,0,46,305,35,17,203,227,833,1,1,11,5,2,17,92
221,1955.0,2013-04-27,Graduation,Married,0,1,48726.0,Tier 2,0,0,0,0,0,0,0,0,4,38,3,0,138,59,242,6,3,2,4,3,9,90
5331,1977.0,2012-09-11,Graduation,Married,0,0,74985.0,Tier 1,0,0,0,0,0,0,0,0,247,898,51,0,587,86,1869,2,1,6,7,3,14,8
1911,1987.0,2012-09-05,Graduation,Together,0,0,67430.0,Tier 1,0,0,0,0,0,0,0,0,127,291,97,133,595,121,1364,6,1,5,12,11,18,6
20,1965.0,2013-09-01,2n Cycle,Married,0,1,46891.0,Tier 2,0,0,0,0,0,0,0,0,29,23,12,15,43,61,183,4,1,1,4,2,6,91
8786,1956.0,2013-05-26,Master,Married,0,1,62058.0,Tier 1,0,0,0,0,0,0,0,0,10,74,7,0,301,58,450,6,4,1,7,6,12,52
10582,1979.0,2013-07-03,Graduation,Married,0,1,72063.0,Tier 1,0,0,0,0,0,0,0,0,76,348,32,32,180,90,758,2,2,2,12,5,16,3
1915,1951.0,2013-12-12,PhD,Married,0,0,78939.0,Tier 1,0,0,0,0,0,0,0,0,150,243,115,0,794,205,1507,3,1,5,6,8,12,57
8897,1965.0,2013-04-24,Graduation,Single,1,1,42720.0,Tier 2,0,0,0,0,0,1,1,0,28,91,5,26,392,112,654,8,8,3,7,7,18,9
2371,1972.0,2013-04-13,Graduation,Married,1,1,33622.0,Tier 3,0,0,0,0,0,0,0,0,3,22,1,4,39,12,81,7,3,0,4,2,7,22
4303,1957.0,2012-12-08,PhD,Together,0,1,6835.0,Tier 3,0,0,0,0,0,0,0,0,2,12,2,2,107,12,137,20,0,0,1,0,1,76
6825,1953.0,2013-03-06,Graduation,Together,1,1,41452.0,Tier 2,0,0,0,0,0,0,0,0,0,3,0,0,13,0,16,7,1,0,2,1,3,86
1072,1965.0,2013-08-30,PhD,Single,0,1,40760.0,Tier 2,0,0,0,0,0,0,0,0,0,17,0,0,70,6,93,6,2,1,3,2,6,64
4964,1958.0,2014-01-26,PhD,Together,0,0,74250.0,Tier 1,0,0,0,0,0,0,0,0,75,392,11,0,680,0,1158,1,1,11,4,2,16,90
2461,1955.0,2013-12-18,Master,Single,1,1,51124.0,Tier 2,0,0,0,0,0,0,0,0,0,11,1,1,26,4,43,3,2,0,3,1,5,79
10736,1971.0,2013-09-12,Graduation,Single,0,1,72258.0,Tier 1,0,0,0,0,0,0,0,0,227,522,0,120,522,134,1525,2,2,9,5,6,16,28
3194,1974.0,2014-04-05,PhD,Single,0,0,71466.0,Tier 1,0,0,0,0,0,0,0,0,78,546,12,182,412,0,1230,1,1,4,10,4,15,86
10839,1976.0,2014-04-14,Graduation,Together,1,1,36283.0,Tier 3,0,0,0,0,0,0,0,0,8,5,5,0,6,5,29,4,2,0,3,1,5,42
49,1970.0,2014-05-11,Graduation,Single,1,0,20587.0,Tier 3,0,0,0,0,0,0,0,0,4,6,3,1,2,9,25,7,1,1,2,1,4,39
4290,1972.0,2014-03-19,Graduation,Married,1,0,30467.0,Tier 3,0,0,0,0,0,0,0,0,2,8,3,5,1,5,24,7,1,0,2,1,3,8
10219,1972.0,2013-06-18,Graduation,Together,1,0,31590.0,Tier 3,0,0,0,0,0,0,0,0,6,15,2,6,6,3,38,8,1,0,3,1,4,40
4211,1986.0,2012-10-29,Basic,Married,1,0,20425.0,Tier 3,0,0,0,0,0,0,0,0,3,5,12,16,4,17,57,7,2,0,3,2,5,5
1135,1960.0,2014-02-15,Master,Together,1,1,17144.0,Tier 3,0,0,0,0,0,0,0,0,0,19,2,2,18,6,47,7,5,0,4,3,9,96
6299,1968.0,2013-01-02,PhD,Divorced,0,1,42564.0,Tier 2,0,0,1,0,0,1,2,0,39,186,48,18,324,198,813,7,6,8,4,6,18,28
10846,1978.0,2014-05-29,Master,Married,1,0,43783.0,Tier 2,0,0,1,0,0,0,1,0,25,125,9,4,327,139,629,7,6,1,8,7,15,22
347,1976.0,2012-09-08,Graduation,Divorced,0,1,40780.0,Tier 2,0,0,0,0,0,0,0,0,13,71,27,3,229,34,377,9,4,1,5,7,10,30
6543,1945.0,2013-01-15,Master,Together,0,0,62847.0,Tier 1,0,0,0,0,0,0,0,0,80,706,168,76,521,61,1612,2,1,6,4,3,11,45
10446,1957.0,2012-11-07,PhD,Married,0,0,82017.0,Tier 1,1,0,0,1,1,1,4,0,30,446,23,23,184,23,729,2,1,4,7,5,12,58
3479,1950.0,2013-07-19,Graduation,Single,0,0,16813.0,Tier 3,0,0,1,0,0,0,1,0,12,11,8,2,4,13,50,7,1,0,3,2,4,49
11075,1978.0,2013-10-29,Graduation,Married,1,1,51267.0,Tier 2,0,0,0,0,0,0,0,0,7,64,2,2,183,12,270,4,4,3,5,3,12,37
4442,1961.0,2013-04-05,Graduation,Single,0,1,46524.0,Tier 2,0,0,0,0,0,0,0,0,26,35,19,14,31,52,177,3,2,1,5,1,8,70
199,1962.0,2013-01-20,Master,Single,0,0,45183.0,Tier 2,0,0,0,1,0,0,1,0,12,60,3,9,219,12,315,7,1,1,7,4,9,33
6722,1954.0,2014-06-28,PhD,Married,0,1,70421.0,Tier 1,0,0,0,0,0,0,0,0,75,136,28,14,479,35,767,6,3,3,7,10,13,98
796,1965.0,2012-10-23,2n Cycle,Divorced,0,1,60161.0,Tier 1,0,0,0,0,0,0,0,0,46,212,44,8,584,177,1071,8,3,4,8,11,15,17
3749,1973.0,2013-03-02,Graduation,Together,0,0,73926.0,Tier 1,0,0,0,0,0,0,0,0,159,597,91,91,627,15,1580,3,1,5,12,6,18,54
8523,1968.0,2013-12-14,Graduation,Married,1,0,19329.0,Tier 3,0,0,0,0,0,0,0,0,12,16,1,2,24,5,60,8,3,0,3,4,6,39
310,1970.0,2013-12-13,Master,Married,0,1,61872.0,Tier 1,0,0,0,0,0,0,0,0,36,159,5,27,330,16,573,4,4,4,9,4,17,81
8629,1956.0,2013-03-26,Graduation,Divorced,1,1,46984.0,Tier 2,0,0,0,0,0,0,0,0,2,10,1,1,19,8,41,5,1,0,3,1,4,71
236,1951.0,2013-01-19,Graduation,Married,1,1,34838.0,Tier 3,0,0,0,0,0,0,0,0,29,29,23,14,28,47,170,6,3,1,4,2,8,62
9930,1944.0,2013-11-05,PhD,Single,0,0,82716.0,Tier 1,0,0,0,0,0,0,0,0,15,228,148,148,606,22,1167,2,1,8,13,6,22,8
3483,1958.0,2013-04-06,Graduation,Married,0,0,48192.0,Tier 2,1,1,0,1,0,1,4,0,153,204,43,58,1039,29,1526,8,3,8,12,2,23,76
4599,1976.0,2013-11-04,Master,Married,0,2,49681.0,Tier 2,0,0,0,0,0,0,0,0,0,26,0,0,411,21,458,7,6,1,7,7,14,66
7326,1971.0,2014-03-23,Master,Married,0,1,56850.0,Tier 2,0,0,0,0,0,0,0,0,2,19,1,7,34,0,63,2,1,1,3,1,5,83
7352,1957.0,2013-10-21,Graduation,Married,0,1,55267.0,Tier 2,0,0,0,0,0,0,0,0,32,136,28,3,161,45,405,3,4,4,6,3,14,28
2350,1972.0,2013-03-22,Graduation,Married,1,1,59666.0,Tier 2,0,0,0,1,0,0,1,0,23,178,53,17,623,133,1027,8,7,2,8,3,17,87
9145,1972.0,2013-04-06,Graduation,Single,0,1,72504.0,Tier 1,0,0,0,0,0,0,0,0,123,470,26,161,604,94,1478,2,2,9,6,5,17,43
2964,1981.0,2013-10-16,Graduation,Married,0,0,26872.0,Tier 3,0,0,0,0,0,0,0,0,3,8,10,16,3,32,72,6,1,1,2,1,4,0
5585,1972.0,2013-04-20,Graduation,Single,1,0,21359.0,Tier 3,0,0,0,0,0,1,1,0,6,17,2,1,12,10,48,8,2,0,3,2,5,1
9687,1975.0,2014-05-31,Graduation,Single,0,0,73170.0,Tier 1,0,0,0,0,0,0,0,0,50,256,174,30,184,32,726,2,1,4,6,5,11,1
3732,1955.0,2013-02-04,Master,Married,0,1,52750.0,Tier 2,0,0,0,0,0,0,0,0,90,239,0,69,393,69,860,4,6,7,9,5,22,72
6303,1986.0,2013-11-23,PhD,Together,0,0,91820.0,Tier 1,0,0,0,0,0,0,0,0,76,747,73,161,410,30,1497,1,0,5,12,5,17,72
11176,1970.0,2014-05-12,PhD,Together,0,1,65968.0,Tier 1,0,0,0,0,0,0,0,0,19,83,9,4,376,4,495,3,2,4,7,5,13,12
2986,1976.0,2014-03-12,Graduation,Married,1,1,30772.0,Tier 3,0,0,0,0,0,0,0,0,2,4,2,1,7,4,20,6,1,0,2,1,3,89
7462,1954.0,2012-11-24,Graduation,Single,0,0,22507.0,Tier 3,0,0,0,0,0,0,0,0,51,226,0,157,68,68,570,9,3,2,4,10,9,67
3900,1972.0,2014-03-29,Graduation,Married,0,1,65685.0,Tier 1,0,0,0,0,0,0,0,0,0,49,14,7,642,57,769,5,1,2,9,9,12,54
7034,1978.0,2013-09-01,2n Cycle,Married,1,0,25804.0,Tier 3,0,0,0,0,0,0,0,0,13,9,7,6,8,12,55,8,2,0,3,2,5,34
9493,1980.0,2013-05-05,PhD,Single,0,0,76412.0,Tier 1,1,0,0,0,1,1,3,0,23,804,53,71,840,17,1808,3,1,4,8,5,13,15
1143,1972.0,2013-08-08,Graduation,Married,1,0,22063.0,Tier 3,0,0,0,0,0,0,0,0,3,13,10,11,7,11,55,7,2,0,3,2,5,43
1,1961.0,2014-06-15,Graduation,Single,0,0,57091.0,Tier 2,0,1,0,0,0,1,2,0,7,64,5,0,464,37,577,5,1,3,7,7,11,0
3855,1963.0,2013-04-18,Graduation,Married,0,0,22419.0,Tier 3,0,0,0,0,0,0,0,0,19,47,3,21,30,42,162,8,1,2,2,3,5,74
5536,1959.0,2013-05-22,Graduation,Together,0,1,87771.0,Tier 1,1,1,0,1,1,1,5,0,50,287,38,57,1492,33,1957,6,1,10,4,5,15,61
5989,1959.0,2013-04-16,2n Cycle,Divorced,0,1,78353.0,Tier 1,0,0,0,0,0,0,0,0,39,476,122,153,752,34,1576,8,1,2,11,10,14,51
9499,1954.0,2013-05-07,Graduation,Married,1,2,93404.0,Tier 1,0,0,0,1,1,0,2,0,20,287,15,0,1279,15,1616,5,3,4,7,3,14,97
6768,1962.0,2013-01-12,Graduation,Divorced,1,2,37859.0,Tier 3,0,0,0,0,0,0,0,0,2,8,1,1,22,2,36,8,2,0,3,1,5,75
2150,1958.0,2013-05-11,PhD,Divorced,0,1,80995.0,Tier 1,0,0,0,0,0,0,0,0,73,409,28,56,860,56,1482,4,1,9,4,8,14,83
6646,1984.0,2014-03-01,Graduation,Together,1,0,16529.0,Tier 3,0,0,0,0,0,0,0,0,13,5,0,0,3,1,22,6,1,0,3,1,4,23
4887,1976.0,2013-11-22,PhD,Divorced,1,1,55412.0,Tier 2,0,0,0,0,0,0,0,0,11,28,5,1,10,8,63,5,1,0,3,2,4,65
8560,1992.0,2012-09-10,Graduation,Single,0,0,48789.0,Tier 2,0,0,0,0,0,0,0,0,7,156,16,5,351,145,680,6,1,4,7,6,12,94
3321,1967.0,2013-05-05,PhD,Together,0,2,56575.0,Tier 2,0,0,0,0,0,0,0,0,0,90,5,16,421,10,542,5,3,3,7,7,13,42
11003,1980.0,2013-10-02,2n Cycle,Together,1,0,25130.0,Tier 3,0,0,0,0,0,0,0,0,0,7,5,18,2,18,50,7,2,0,3,2,5,10
10402,1967.0,2013-02-14,Graduation,Married,1,1,35441.0,Tier 3,0,0,0,0,0,0,0,0,2,9,1,1,25,1,39,8,2,0,3,1,5,94
9904,1956.0,2013-03-29,Graduation,Married,0,1,71391.0,Tier 1,0,0,0,0,0,0,0,0,46,274,123,123,336,141,1043,3,5,5,12,6,22,50
6141,1972.0,2013-04-25,Master,Single,1,0,49494.0,Tier 2,0,0,0,0,0,0,0,0,0,97,9,6,191,82,385,7,2,1,5,6,8,46
5687,1980.0,2012-09-23,Graduation,Divorced,0,0,81702.0,Tier 1,0,0,0,0,0,0,0,0,28,774,50,31,563,187,1633,3,1,7,12,7,20,98
10856,1980.0,2013-07-02,2n Cycle,Single,0,1,45889.0,Tier 2,0,0,0,0,0,0,0,0,0,6,0,1,31,8,46,6,1,0,3,1,4,42
5121,1977.0,2014-03-21,Graduation,Single,0,1,56628.0,Tier 2,0,0,1,0,0,0,1,0,7,82,5,17,479,171,761,5,2,6,5,7,13,30
4186,1950.0,2013-08-05,Graduation,Together,1,1,34026.0,Tier 3,0,0,0,0,0,0,0,0,12,15,6,8,18,17,76,5,3,1,3,2,7,11
368,1974.0,2012-11-29,Graduation,Married,0,1,40049.0,Tier 2,0,0,0,0,0,0,0,0,10,52,65,44,91,28,290,5,3,2,6,3,11,61
3312,1988.0,2014-05-12,Graduation,Single,1,0,34176.0,Tier 3,0,0,0,0,0,0,0,0,19,24,7,14,5,20,89,6,4,0,4,3,8,12
11121,1981.0,2012-11-10,Graduation,Married,1,0,19419.0,Tier 3,0,0,0,0,0,0,0,0,16,28,14,3,2,7,70,9,4,0,3,4,7,76
5332,1960.0,2013-07-27,2n Cycle,Married,0,0,82504.0,Tier 1,0,0,0,0,0,0,0,0,134,431,50,35,362,54,1066,1,1,6,7,3,14,2
5848,1970.0,2014-01-13,Graduation,Together,0,0,81205.0,Tier 1,0,1,1,0,1,1,4,0,97,929,74,55,724,130,2009,2,1,6,7,5,14,43
10343,1991.0,2012-09-29,2n Cycle,Single,0,0,61618.0,Tier 1,0,0,0,0,0,0,0,0,0,399,91,45,605,205,1345,3,2,6,8,3,16,27
5935,1956.0,2012-12-24,Master,Single,0,1,55284.0,Tier 2,0,0,0,0,0,0,0,0,0,140,7,7,547,63,764,5,3,5,8,7,16,60
2895,1963.0,2013-10-23,Graduation,Single,0,1,49980.0,Tier 2,0,0,0,0,0,0,0,0,13,54,1,9,104,14,195,5,2,1,5,3,8,79
10262,1980.0,2013-05-10,Graduation,Married,2,0,15072.0,Tier 3,0,0,0,0,0,0,0,0,0,15,2,10,8,18,53,5,4,1,3,3,8,96
7848,1974.0,2013-06-13,Graduation,Single,0,1,49166.0,Tier 2,0,0,0,0,0,0,0,0,7,25,2,0,224,110,368,6,2,3,3,5,8,17
9477,1954.0,2014-01-11,PhD,Married,0,1,65324.0,Tier 1,0,0,0,0,0,0,0,0,21,102,0,32,384,5,544,4,3,2,9,6,14,0
4856,1957.0,2012-11-06,2n Cycle,Married,0,0,82347.0,Tier 1,1,0,1,0,0,0,2,0,202,845,54,133,556,63,1853,3,1,7,10,7,18,38
7186,1966.0,2014-05-26,PhD,Together,1,1,30843.0,Tier 3,0,0,1,0,0,0,1,0,0,2,0,0,24,9,35,5,2,1,2,1,5,43
5794,1974.0,2014-03-17,PhD,Married,0,1,46374.0,Tier 2,1,0,0,1,0,1,3,0,0,21,0,0,408,17,446,8,3,1,7,7,11,1
1456,1979.0,2013-04-01,Graduation,Single,0,1,60474.0,Tier 1,0,0,0,0,0,0,0,0,234,303,199,9,265,170,1180,7,7,2,12,10,21,25
4877,1973.0,2014-03-04,Master,Married,0,1,38576.0,Tier 3,0,0,0,0,0,0,0,0,0,7,0,0,34,0,41,7,1,0,3,1,4,2
425,1985.0,2013-02-19,Graduation,Married,2,0,55357.0,Tier 2,0,0,0,0,0,0,0,0,84,116,64,25,374,64,727,5,3,2,11,6,16,66
3007,1966.0,2012-10-04,Graduation,Together,1,1,37758.0,Tier 3,0,0,0,0,0,0,0,0,0,10,2,0,27,1,40,8,2,0,3,1,5,49
1031,1989.0,2013-05-05,2n Cycle,Married,0,0,85710.0,Tier 1,0,0,0,0,1,0,1,0,29,350,20,30,600,33,1062,2,1,9,10,6,20,5
4297,1969.0,2014-01-26,Graduation,Together,1,0,23228.0,Tier 3,0,0,0,0,0,0,0,0,6,18,2,1,13,0,40,8,2,0,3,2,5,71
807,1969.0,2014-02-15,Master,Together,1,1,44602.0,Tier 2,0,0,0,0,0,0,0,0,0,89,2,0,167,34,292,8,6,1,4,6,11,35
9553,1987.0,2013-01-09,Graduation,Married,0,0,7500.0,Tier 3,0,0,0,0,0,0,0,0,4,3,2,1,0,5,15,6,1,0,3,0,4,94
4271,1989.0,2012-10-04,2n Cycle,Together,1,0,38683.0,Tier 3,0,0,0,0,0,0,0,0,84,69,35,41,46,66,341,7,6,1,6,4,13,80
4120,1975.0,2013-12-17,2n Cycle,Single,1,0,49514.0,Tier 2,0,0,0,0,0,0,0,0,58,78,39,13,88,93,369,7,2,1,4,6,7,61
2036,1973.0,2013-06-11,PhD,Together,0,1,57906.0,Tier 2,0,0,0,0,0,0,0,0,10,119,11,3,243,15,401,4,3,2,8,4,13,29
115,1966.0,2013-03-26,Master,Single,0,1,43456.0,Tier 2,0,0,0,0,0,0,0,0,25,68,11,7,275,7,393,5,3,1,8,5,12,0
4259,1986.0,2013-09-24,Master,Single,2,0,19485.0,Tier 3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,7,1,0,2,1,3,80
8687,1978.0,2013-05-06,Graduation,Together,0,1,53172.0,Tier 2,0,0,0,0,0,0,0,0,68,90,62,20,121,125,486,3,3,3,8,2,14,54
2447,1979.0,2012-10-17,Graduation,Together,1,0,30545.0,Tier 3,0,0,0,0,0,0,0,0,19,15,12,7,4,12,69,7,2,0,3,2,5,71
10140,1983.0,2013-09-28,PhD,Together,0,0,70123.0,Tier 1,0,1,0,1,0,0,2,0,23,396,0,0,1308,0,1727,3,1,7,4,5,12,27
9353,1959.0,2014-01-06,Graduation,Single,0,1,62450.0,Tier 1,0,0,0,1,0,0,1,0,62,267,47,66,515,38,995,3,2,5,4,5,11,61
3623,1976.0,2014-06-11,Graduation,Together,1,0,21675.0,Tier 3,0,0,0,0,0,0,0,0,17,16,0,4,4,4,45,7,3,0,3,4,6,55
738,1981.0,2014-04-04,2n Cycle,Single,1,1,42395.0,Tier 2,0,0,0,0,0,0,0,0,24,57,13,15,48,25,182,7,4,1,4,3,9,35
7631,1978.0,2013-10-06,Master,Together,1,0,61346.0,Tier 1,0,0,0,0,0,0,0,0,43,168,58,16,562,142,989,3,1,7,10,5,18,34
4789,1953.0,2013-09-17,Graduation,Together,0,0,80812.0,Tier 1,1,0,1,0,1,0,3,0,210,500,22,143,769,33,1677,2,1,8,5,4,14,95
773,1971.0,2013-06-30,Master,Divorced,1,1,42835.0,Tier 2,0,0,0,0,0,0,0,0,12,93,4,9,379,98,595,6,7,6,4,6,17,64
10602,1983.0,2013-02-14,Graduation,Married,1,0,39922.0,Tier 3,0,0,0,0,0,0,0,0,19,59,12,1,29,36,156,8,2,0,4,3,6,30
1446,1956.0,2014-04-05,Master,Single,0,0,86424.0,Tier 1,0,0,0,0,0,0,0,0,89,569,68,45,387,68,1226,1,1,9,12,6,22,12
3270,1978.0,2013-01-17,2n Cycle,Together,1,0,17117.0,Tier 3,0,0,0,0,0,0,0,0,30,38,23,18,12,7,128,9,4,1,3,3,8,96
8443,1972.0,2014-02-10,Graduation,Single,1,0,24762.0,Tier 3,0,0,1,0,0,1,2,0,3,12,10,15,6,40,86,8,3,1,2,3,6,16
9653,1975.0,2012-10-16,Graduation,Married,0,1,35797.0,Tier 3,0,0,0,0,0,0,0,0,4,14,1,1,27,21,68,8,2,0,3,2,5,16
8916,1975.0,2013-07-23,Graduation,Divorced,2,0,36627.0,Tier 3,0,0,0,0,0,0,0,0,0,5,1,0,9,1,16,5,1,0,3,0,4,78
8017,1981.0,2014-06-19,2n Cycle,Married,1,1,51111.0,Tier 2,0,0,0,0,0,0,0,0,6,19,0,5,22,3,55,6,2,0,3,2,5,83
5830,1972.0,2012-09-12,PhD,Single,0,0,86857.0,Tier 1,0,0,0,0,0,1,1,0,133,838,102,102,899,40,2114,2,1,6,10,5,17,96
4597,1970.0,2013-07-02,PhD,Together,0,0,82072.0,Tier 1,0,0,0,0,0,0,0,0,168,685,55,92,889,129,2018,1,1,2,13,3,16,67
7023,1953.0,2012-11-26,PhD,Single,2,1,46231.0,Tier 2,0,0,0,0,0,0,0,0,0,55,2,5,189,12,263,9,4,1,4,6,9,87
8086,1959.0,2013-12-11,Graduation,Married,1,1,42243.0,Tier 2,0,0,0,0,0,0,0,0,0,2,0,0,48,5,55,7,2,0,3,2,5,34
8825,1962.0,2013-04-01,Graduation,Together,1,1,51195.0,Tier 2,0,0,0,0,0,0,0,0,82,156,14,24,230,58,564,8,8,2,5,9,15,46
2930,1978.0,2013-12-16,Master,Single,0,0,68092.0,Tier 1,0,0,0,0,0,0,0,0,78,207,60,36,852,48,1281,5,2,6,10,2,18,7
1928,1973.0,2013-02-09,Graduation,Married,1,0,31814.0,Tier 3,0,0,1,0,0,0,1,0,4,20,3,1,35,20,83,9,2,0,3,2,5,73
7108,1965.0,2012-09-08,Master,Divorced,1,1,51390.0,Tier 2,0,0,0,0,0,0,0,0,23,47,20,2,205,56,353,5,6,2,5,5,13,54
10925,1983.0,2014-01-14,Graduation,Married,0,0,76630.0,Tier 1,0,0,0,0,0,0,0,0,40,446,31,56,255,175,1003,1,1,10,11,3,22,93
9960,1991.0,2014-04-30,Basic,Single,1,0,26868.0,Tier 3,0,0,0,0,0,0,0,0,8,1,0,3,0,2,14,7,1,0,2,1,3,52
8800,1943.0,2013-02-01,PhD,Divorced,0,0,48948.0,Tier 2,0,0,1,0,0,1,2,0,160,206,8,49,437,42,902,6,2,10,5,7,17,53
9224,1972.0,2012-12-12,PhD,Single,0,1,55260.0,Tier 2,0,0,0,0,0,0,0,0,11,53,8,0,825,242,1139,6,2,10,5,8,17,81
5519,1956.0,2013-08-07,Graduation,Together,0,1,64090.0,Tier 1,0,0,0,0,0,1,1,0,76,161,58,51,316,135,797,5,1,9,4,6,14,8
5046,1958.0,2014-01-23,Graduation,Divorced,0,1,78331.0,Tier 1,0,0,0,0,0,0,0,0,160,354,138,169,756,61,1638,4,2,6,7,10,15,97
7037,1974.0,2013-08-11,PhD,Married,1,0,37087.0,Tier 3,0,0,0,0,0,0,0,0,15,134,55,0,194,3,401,6,3,2,8,4,13,50
905,1986.0,2013-10-22,Graduation,Divorced,1,0,21846.0,Tier 3,0,0,0,0,0,0,0,0,6,18,17,10,7,26,84,8,4,0,3,4,7,38
8624,1958.0,2013-02-06,Graduation,Married,0,0,81320.0,Tier 1,0,0,0,0,0,0,0,0,59,493,33,103,183,57,928,2,1,3,10,4,14,61
8945,1970.0,2013-08-16,Graduation,Divorced,0,1,54137.0,Tier 2,0,0,0,0,0,0,0,0,0,11,0,1,171,20,203,6,2,1,4,4,7,46
6445,1967.0,2013-07-14,Graduation,Together,0,0,66825.0,Tier 1,0,0,0,0,0,0,0,0,29,405,101,40,243,40,858,2,1,5,6,4,12,73
2727,1973.0,2013-12-04,Graduation,Together,0,0,57100.0,Tier 2,0,0,0,0,0,0,0,0,39,69,21,3,181,96,409,3,1,3,6,3,10,19
6404,1969.0,2013-03-24,Graduation,Together,1,2,58917.0,Tier 2,0,0,0,0,0,0,0,0,0,89,7,7,151,28,282,5,5,1,6,4,12,10
11074,1977.0,2014-04-09,Graduation,Single,0,0,85072.0,Tier 1,0,0,0,0,0,0,0,0,194,391,92,11,494,241,1423,0,1,4,10,3,15,94
10150,1961.0,2013-11-21,Graduation,Single,0,0,86429.0,Tier 1,1,0,0,0,0,1,2,0,29,873,28,18,464,37,1449,2,0,4,7,7,11,10
1968,1971.0,2013-12-02,Graduation,Divorced,1,0,45684.0,Tier 2,0,0,0,0,0,0,0,0,10,5,1,0,5,7,28,7,1,0,2,1,3,37
6534,1974.0,2014-01-04,Graduation,Together,1,0,47889.0,Tier 2,0,0,0,0,0,0,0,0,0,29,0,5,29,4,67,5,1,0,3,2,4,94
9485,1986.0,2014-03-10,PhD,Married,0,0,45921.0,Tier 2,0,0,0,0,0,0,0,0,24,49,9,3,102,12,199,4,1,1,6,2,8,23
7053,1966.0,2013-06-29,PhD,Single,0,0,78420.0,Tier 1,0,0,0,0,0,0,0,0,91,674,28,28,604,28,1453,1,1,10,8,3,19,75
4654,1992.0,2013-11-07,Graduation,Together,0,0,75114.0,Tier 1,0,0,0,0,0,0,0,0,63,523,12,60,571,24,1253,2,1,10,5,3,16,40
9760,1963.0,2013-01-25,PhD,Divorced,0,1,52278.0,Tier 2,0,0,0,0,0,1,1,0,0,71,0,0,953,174,1198,8,6,5,10,10,21,24
1048,1972.0,2013-07-14,Master,Married,1,0,35641.0,Tier 3,0,0,0,0,0,1,1,0,8,67,3,9,63,28,178,7,2,1,4,3,7,11
10619,1994.0,2012-12-03,Graduation,Single,0,0,95529.0,Tier 1,0,0,0,0,1,1,2,0,250,890,29,27,770,24,1990,3,1,3,7,7,11,29
